,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher,stop_loss,adj_prediction_price_w_high_inc
17,XLK,49,33,0.673469387755102,25,34,0.7352941176470589,0.0002656834034785358,233.8800048828125,2025-01-08,239.42393223110759,239.48754319629694,True,-0.04717429254757207,240.79504556413195
35,AXS,49,31,0.6326530612244898,22,30,0.7333333333333333,0.002158725394649334,87.91000366210938,2025-01-08,88.46084673512796,88.65180941140726,True,-0.039367304601585225,89.3342829561919
47,NSC,49,32,0.6530612244897959,19,26,0.7307692307692307,-0.0031547802864244985,236.91000366210938,2025-01-08,256.23136411013706,255.42301045387876,True,-0.03994599502021291,258.1689673697792
2,DRI,49,32,0.6530612244897959,24,33,0.7272727272727273,0.0008984454549373201,183.72999572753906,2025-01-08,171.94187927246094,172.09635967240663,False,-0.03732190816666215,173.85834909077428
1,GOOG,49,32,0.6530612244897959,26,36,0.7222222222222222,-0.00763517087366531,195.38999938964844,2025-01-08,185.8347451666192,184.41586513300803,False,-0.056104437427371034,186.0944920971013
43,SUN,49,35,0.7142857142857143,18,25,0.72,0.0003257874483813927,52.459999084472656,2025-01-08,52.782352447509766,52.7995482754332,True,-0.037484898234376327,53.3984395752501
9,PG,49,37,0.7551020408163265,16,23,0.6956521739130435,-0.00043149089587400435,162.10000610351562,2025-01-08,172.27463474190134,172.20029980542017,True,-0.023058709247684793,173.3117508849151
0,AAPL,49,28,0.5714285714285714,22,32,0.6875,-0.0027963648350391966,242.6999969482422,2025-01-08,241.46570098876953,240.79047479365644,False,-0.03581750565473862,242.16866998009365
33,ADP,49,33,0.673469387755102,19,28,0.6785714285714286,-0.0027146942337000278,291.8900146484375,2025-01-08,296.3126888133196,295.5082904656259,True,-0.028442416658233556,297.1766252625591
40,EMR,49,31,0.6326530612244898,19,29,0.6551724137931034,0.0019850232107993006,120.30000305175781,2025-01-08,127.77765908976683,128.03130070888162,True,-0.0340509296419341,129.07283013479966
45,UNP,49,31,0.6326530612244898,15,23,0.6521739130434783,-0.002099472407257838,231.82000732421875,2025-01-08,234.66810089111328,234.1754216884288,True,-0.03063424917231365,236.1647538038742
48,SYY,49,34,0.6938775510204082,18,28,0.6428571428571429,-0.0008468925449618388,74.8499984741211,2025-01-08,77.37519996643067,77.30967148641417,True,-0.0412627937776758,77.95353101511705
31,AFG,49,33,0.673469387755102,16,25,0.64,0.0016784502276602751,132.25999450683594,2025-01-08,137.87374219529232,138.1051564092684,True,-0.0392421593729281,139.24065168858655
42,QSR,49,36,0.7346938775510204,10,16,0.625,0.003193049023078125,62.540000915527344,2025-01-08,70.22525081062223,70.4494834791185,True,-0.03873993768599094,71.08475234898083
18,XLI,49,28,0.5714285714285714,15,25,0.6,0.0013537338310199499,132.82000732421875,2025-01-08,138.61189743041993,138.79954104535335,True,-0.025257802307515273,139.49808822127514
41,PRU,49,30,0.6122448979591837,15,25,0.6,0.000420129177028003,118.43000030517578,2025-01-08,126.68231201171875,126.73553494720825,True,-0.030252679910651302,127.8516403582656
21,XLRE,49,32,0.6530612244897959,9,15,0.6,0.0028406501197076185,40.150001525878906,2025-01-08,43.63044458461291,43.75438341224508,True,-0.021807612205038265,44.00596979181616
15,JCI,49,31,0.6326530612244898,16,27,0.5925925925925926,6.065079347403185e-05,80.04000091552734,2025-01-08,83.48183534546506,83.48689858501942,True,-0.05667967358065304,84.18821364137841
34,AVNT,49,29,0.5918367346938775,12,22,0.5454545454545454,0.003051590971381638,38.790000915527344,2025-01-08,49.52750778198242,49.678645477564956,True,-0.04738101249083324,50.31896185834515
11,CAT,49,29,0.5918367346938775,12,22,0.5454545454545454,0.000738229643565293,361.07000732421875,2025-01-08,396.50950012207034,396.8022151890157,True,-0.03332689930263273,400.2598810236073
46,WSO,49,28,0.5714285714285714,14,26,0.5384615384615384,-0.0013597949314204795,466.57000732421875,2025-01-08,502.6399575216151,501.9564702550478,True,-0.03034170557543835,507.38008312879515
30,ADBE,49,29,0.5918367346938775,8,15,0.5333333333333333,0.0037977702795373514,419.5799865722656,2025-01-08,494.7534823848693,496.63244245596815,True,-0.04392487036519605,501.81758093007755
26,XLE,49,30,0.6122448979591837,11,21,0.5238095238095238,0.001207410037213125,88.02999877929688,2025-01-08,92.45509895324707,92.56673016771475,True,-0.033371708572585965,93.23342828135755
22,XLU,49,30,0.6122448979591837,10,20,0.5,-0.00013452282216131807,76.01000213623047,2025-01-08,80.23669860839844,80.22590494126074,True,-0.02315934976720643,80.70237289718789
38,CNI,49,29,0.5918367346938775,6,15,0.4,0.004557365684832398,102.4000015258789,2025-01-08,107.82224144724688,108.31362683048027,True,-0.04173622716320614,109.20688010188414
25,XLV,49,26,0.5306122448979592,7,19,0.3684210526315789,0.0015293971657849592,140.42999267578125,2025-01-08,143.21133985025418,143.43036686752944,True,-0.01716797200815814,144.18216953933575
13,KO,49,34,0.6938775510204082,5,16,0.3125,0.0005561251162576262,61.709999084472656,2025-01-08,67.8258285522461,67.86354819903498,True,-0.02147792529060567,68.33961629570693
23,XLB,49,29,0.5918367346938775,4,13,0.3076923076923077,0.0021248133845184094,84.16000366210938,2025-01-08,90.7864122544405,90.97931643833115,True,-0.023962169738365582,91.51819681900048
37,CPB,49,33,0.673469387755102,4,14,0.2857142857142857,0.004491370881810132,39.22999954223633,2025-01-08,42.94089912414551,43.133762628110446,True,-0.026109644771167968,43.53087195885311
36,BAX,49,32,0.6530612244897959,4,14,0.2857142857142857,0.009096133690090883,29.59000015258789,2025-01-08,31.247715167323662,31.53194856199552,True,-0.04000001441775344,31.92575160879097
51,AMD,49,31,0.6326530612244898,5,18,0.2777777777777778,0.0009852556805553258,121.83999633789062,2025-01-08,143.93760124206543,144.0794165813347,True,-0.06502731476014229,146.2982222831575
