Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,LinearRegression_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead
2024-10-30,166.16000366210938,166.5800018310547,,-0.020305993193266012,True,True,True,PG,170.0326843623493,,
2024-11-01,165.10000610351562,169.5399932861328,,-0.007184043368278347,True,True,True,PG,170.76678930637144,,
2024-11-04,165.0800018310547,170.75,,-0.00797095799587689,True,True,True,PG,172.12197704922667,,
2024-11-05,165.75999450683594,170.75999450683594,,-0.011384388968912496,True,True,True,PG,172.72637878815198,,
2024-11-06,161.0500030517578,170.88999938964844,,-0.00012930474879670038,True,True,True,PG,170.9120991356935,,
2024-11-08,167.7100067138672,176.27999877929688,,-0.000891665888696026,True,True,True,PG,176.43732192074648,,
2024-11-11,166.02999877929688,177.38999938964844,,0.02682676638002193,True,True,True,PG,172.7555272200584,,
2024-11-12,165.83999633789062,179.30999755859375,,0.05453214816750076,True,True,True,PG,170.03748806538266,,
2024-11-13,166.5800018310547,179.36000061035156,,0.053227927860736206,True,True,True,PG,170.2955228073553,,
2024-11-14,167.0800018310547,179.25999450683594,,0.05168945227512793,True,True,True,PG,170.44955059598763,,
2024-11-15,169.5399932861328,179.6999969482422,,0.030753992431689046,True,True,True,PG,174.3383952598674,,
2024-11-18,170.75,175.4199981689453,,0.014257758633340209,True,True,True,PG,172.9540609137806,,
2024-11-19,170.75999450683594,175.11000061035156,,0.03166310672646543,False,True,False,PG,169.7356428359516,,
2024-11-20,170.88999938964844,176.02999877929688,,0.038515501478414,False,True,False,PG,169.50156115022202,,
2024-11-21,172.75,173.82000732421875,,0.025901563240563325,False,True,False,PG,169.43146745499183,,
2024-11-22,176.27999877929688,170.7899932861328,,-0.0014825164322625594,False,False,True,PG,171.04356818660227,,
2024-11-25,177.38999938964844,172.27999877929688,,-0.0019344957327857213,False,False,True,PG,172.61391967031852,,
2024-11-26,179.30999755859375,170.6300048828125,,-6.974180318849063e-05,False,False,True,PG,170.64190575701952,,
2024-11-27,179.36000061035156,170.85000610351562,,0.010772726886128773,False,False,True,PG,169.02910175450666,,
2024-11-29,179.25999450683594,171.05999755859375,,0.014758545060176998,False,False,True,PG,168.5721183539771,,
2024-12-02,179.6999969482422,171.13999938964844,,0.009705555906133752,False,False,True,PG,169.4949566124387,,
2024-12-05,176.02999877929688,169.19000244140625,,0.004361679809735077,False,False,True,PG,168.45525455875355,,
2024-12-09,170.7899932861328,168.11000061035156,,0.02291724386906991,False,False,True,PG,164.3436960496377,,
2024-12-10,172.27999877929688,168.94000244140625,,0.00709194599943703,False,False,True,PG,167.7503261867022,,
2024-12-11,170.6300048828125,170.16000366210938,,0.016969618416138883,False,False,True,PG,167.32063631077006,,
2024-12-12,170.85000610351562,169.52999877929688,,-0.0012772108557012232,False,False,True,PG,169.74680123655676,,
2024-12-13,171.05999755859375,167.08999633789062,,-0.020761032206823665,False,False,True,PG,170.63250323304277,,
2024-12-18,169.0800018310547,165.1300048828125,,-0.031807676247464396,True,False,False,PG,170.55496189310708,,
2024-12-20,168.05999755859375,161.3000030517578,,-0.0535932625992422,True,False,False,PG,170.43412380469456,,
2024-12-23,168.11000061035156,162.10000610351562,,-0.05588472153209749,True,False,False,PG,171.69514126131855,,
2024-09-27,20.139999389648438,20.670000076293945,20.57900047302246,0.004421964195529229,True,True,True,HPE,,,
2024-09-30,20.459999084472656,20.719999313354492,21.535199527740478,-0.03785431443697044,True,True,True,HPE,,,
2024-10-01,19.950000762939453,20.739999771118164,20.78019947052002,-0.0019345194187806686,True,True,True,HPE,,,
2024-10-02,20.5,20.889999389648438,20.948099765777588,-0.0027735392125670384,True,True,True,HPE,,,
2024-10-04,20.6200008392334,20.690000534057617,20.480500106811522,0.010229263257903447,False,True,False,HPE,,,
2024-10-07,20.860000610351562,19.969999313354492,21.338999614715576,-0.06415484915314436,True,False,False,HPE,,,
2024-10-08,20.969999313354492,19.889999389648438,20.408399486541747,-0.025401310731650778,False,False,True,HPE,,,
2024-10-10,20.540000915527344,19.399999618530273,20.911600341796873,-0.07228527222018975,True,False,False,HPE,,,
2024-10-11,20.670000076293945,19.459999084472656,21.70460021972656,-0.10341591701900434,True,False,False,HPE,,,
2024-10-15,20.739999771118164,19.8700008392334,21.0741996383667,-0.05714090308516361,True,False,False,HPE,,,
2024-10-16,20.889999389648438,20.34000015258789,21.64349994659424,-0.060225924514184875,True,False,False,HPE,,,
2024-10-17,20.940000534057617,19.489999771118164,21.182099914550783,-0.0798834936223793,True,False,False,HPE,,,
2024-10-21,19.969999313354492,20.010000228881836,21.744399662017823,-0.07976304060330354,True,True,True,HPE,,,
2024-10-22,19.889999389648438,20.0,21.18279998779297,-0.055837754615753424,True,True,True,HPE,,,
2024-10-23,19.309999465942383,21.329999923706055,22.052800464630128,-0.03277590717257668,True,True,True,HPE,,,
2024-10-24,19.399999618530273,21.440000534057617,22.263100299835205,-0.03697147992383077,True,True,True,HPE,,,
2024-10-25,19.459999084472656,22.040000915527344,21.584699897766114,0.021093692287486945,True,True,True,HPE,,,
2024-10-28,19.729999542236328,22.020000457763672,20.786499977111816,0.059341422654611065,True,True,True,HPE,,,
2024-10-29,19.8700008392334,21.729999542236328,22.612800350189207,-0.03903987097049184,True,True,True,HPE,,,
2024-10-30,20.34000015258789,21.850000381469727,21.491199569702147,0.01669524358581686,True,True,True,HPE,,,
2024-11-01,20.059999465942383,21.06999969482422,21.2722998046875,-0.009510025324986354,True,True,True,HPE,,,
2024-11-04,20.010000228881836,21.3799991607666,21.674300060272216,-0.013578334649202897,True,True,True,HPE,,,
2024-11-05,20.0,21.530000686645508,21.693999938964843,-0.007559659480996619,True,True,True,HPE,,,
2024-11-06,21.329999923706055,21.18000030517578,20.038699359893798,0.05695484146871458,False,False,True,HPE,,,
2024-11-08,22.040000915527344,22.100000381469727,21.937299270629882,0.0074166427158001095,False,True,False,HPE,,,
2024-11-11,22.020000457763672,22.209999084472656,21.431499710083006,0.03632500687870129,False,True,False,HPE,,,
2024-11-12,21.729999542236328,22.1299991607666,21.779599876403807,0.016088416975117138,True,True,True,HPE,,,
2024-11-13,21.850000381469727,20.799999237060547,21.330599479675293,-0.02487507409814358,False,False,True,HPE,,,
2024-11-14,21.34000015258789,21.219999313354492,21.3323002243042,-0.005264360137860807,False,False,True,HPE,,,
2024-11-15,21.06999969482422,21.25,21.709400272369386,-0.021161352529580808,True,True,True,HPE,,,
2024-11-18,21.3799991607666,21.299999237060547,20.884800033569334,0.0198804490741515,False,False,True,HPE,,,
2024-11-19,21.530000686645508,21.760000228881836,21.776100597381593,-0.0007393595757769715,True,True,True,HPE,,,
2024-11-20,21.18000030517578,21.649999618530273,21.11049966812134,0.02555600098957515,False,True,False,HPE,,,
2024-11-21,21.739999771118164,23.950000762939453,21.231599674224853,0.12803562286523032,False,True,False,HPE,,,
2024-11-22,22.100000381469727,23.110000610351562,21.543999614715577,0.07268849905503766,False,True,False,HPE,,,
2024-11-25,22.209999084472656,21.920000076293945,21.34869945526123,0.026760441413770666,False,False,True,HPE,,,
2024-11-26,22.1299991607666,21.90999984741211,21.667999591827392,0.011168555480128085,False,False,True,HPE,,,
2024-11-27,20.799999237060547,21.829999923706055,21.891300411224364,-0.0028002213832339857,True,True,True,HPE,,,
2024-11-29,21.219999313354492,21.829999923706055,20.060499801635743,0.08820817724222535,False,True,False,HPE,,,
2024-12-02,21.25,21.850000381469727,21.70620029449463,0.006624839217556199,True,True,True,HPE,,,
2024-12-05,21.649999618530273,20.889999389648438,20.500999870300294,0.018974660836503156,False,False,True,HPE,,,
2024-12-09,23.110000610351562,21.81999969482422,21.784500408172608,0.0016295662506124221,False,False,True,HPE,,,
2024-12-10,21.920000076293945,21.889999389648438,21.27870029449463,0.02872821585404663,False,False,True,HPE,,,
2024-12-11,21.90999984741211,22.030000686645508,20.44089958190918,0.07774125098401893,False,True,False,HPE,,,
2024-12-12,21.829999923706055,21.649999618530273,21.413800010681154,0.011030251881090872,False,False,True,HPE,,,
2024-12-13,21.829999923706055,21.399999618530273,20.72050008773804,0.03279358740932844,False,False,True,HPE,,,
2024-12-18,20.59000015258789,21.81999969482422,21.421900424957276,0.018583751299821347,True,True,True,HPE,,,
2024-12-20,21.610000610351562,22.280000686645508,21.48289978027344,0.03710397174146868,False,True,False,HPE,,,
2024-12-23,21.81999969482422,22.030000686645508,21.452800006866454,0.02690561043753299,False,True,False,HPE,,,
2024-09-27,391.0799865722656,402.0199890136719,388.9403076171875,0.03362902003296091,False,True,False,CAT,,,
2024-09-30,391.1199951171875,393.95001220703125,398.7988906860352,-0.012158706035171335,True,True,True,CAT,,,
2024-10-01,392.3900146484375,387.989990234375,396.0961071777344,-0.020465025524025265,True,False,False,CAT,,,
2024-10-02,394.04998779296875,393.6199951171875,384.7346908569336,0.02309462721041182,False,False,True,CAT,,,
2024-10-04,397.0899963378906,393.8599853515625,378.71149078369143,0.04000009225102555,False,False,True,CAT,,,
2024-10-07,398.25,390.4800109863281,373.3680895996094,0.045831236957258804,False,False,True,CAT,,,
2024-10-08,387.9599914550781,388.4599914550781,388.6072927856445,-0.0003790493212582192,True,True,True,CAT,,,
2024-10-10,396.6400146484375,387.05999755859375,391.46338958740233,-0.011248541104826442,False,False,True,CAT,,,
2024-10-11,402.0199890136719,385.9700012207031,394.96019256591796,-0.022762272032552742,False,False,True,CAT,,,
2024-10-15,387.989990234375,387.510009765625,390.54469787597657,-0.007770398950122935,True,False,False,CAT,,,
2024-10-16,393.6199951171875,379.239990234375,384.97910736083986,-0.014907606716136943,False,False,True,CAT,,,
2024-10-17,394.489990234375,376.20001220703125,404.69650115966795,-0.0704144683015032,True,False,False,CAT,,,
2024-10-21,390.4800109863281,376.5199890136719,376.1875048828125,0.0008838255565211922,False,False,True,CAT,,,
2024-10-22,388.4599914550781,383.3699951171875,395.9319073486328,-0.03172745615670749,True,False,False,CAT,,,
2024-10-23,385.7300109863281,416.8800048828125,375.05099700927735,0.11152885396142663,False,True,False,CAT,,,
2024-10-24,387.05999755859375,408.2099914550781,391.8389077758789,0.04178013809839177,True,True,True,CAT,,,
2024-10-25,385.9700012207031,393.3699951171875,373.12810577392577,0.054249168127597634,False,True,False,CAT,,,
2024-10-28,390.6099853515625,396.5400085449219,377.91060729980467,0.04929578817124363,False,True,False,CAT,,,
2024-10-29,387.510009765625,393.010009765625,393.1911001586914,-0.00046056584951525823,True,True,True,CAT,,,
2024-10-30,379.239990234375,387.07000732421875,384.6004962158203,0.006420977436837846,True,True,True,CAT,,,
2024-11-01,379.6300048828125,384.07000732421875,384.94840728759766,-0.00228186413230865,True,True,True,CAT,,,
2024-11-04,376.5199890136719,384.4599914550781,384.95210632324216,-0.0012783794661219787,True,True,True,CAT,,,
2024-11-05,383.3699951171875,382.3299865722656,378.3885012817383,0.010416503876772436,False,False,True,CAT,,,
2024-11-06,416.8800048828125,381.5,388.28740234375,-0.017480356825331965,False,False,True,CAT,,,
2024-11-08,393.3699951171875,397.489990234375,396.318896484375,0.0029549278633656624,True,True,True,CAT,,,
2024-11-11,396.5400085449219,405.6499938964844,372.4750048828125,0.08906634963092169,False,True,False,CAT,,,
2024-11-12,393.010009765625,407.8299865722656,388.72629638671873,0.04914432175831466,False,True,False,CAT,,,
2024-11-13,387.07000732421875,403.70001220703125,396.46050720214845,0.018260343397057455,True,True,True,CAT,,,
2024-11-14,387.3599853515625,406.1099853515625,381.4645013427734,0.06460754256827514,False,True,False,CAT,,,
2024-11-15,384.07000732421875,402.510009765625,380.3375094604492,0.05829690670433724,False,True,False,CAT,,,
2024-11-18,384.4599914550781,399.260009765625,391.97569427490237,0.018583589740679075,True,True,True,CAT,,,
2024-11-19,382.3299865722656,399.510009765625,391.7835983276367,0.01972112020760742,True,True,True,CAT,,,
2024-11-20,381.5,394.9800109863281,388.9734085083008,0.015442193082201787,True,True,True,CAT,,,
2024-11-21,389.5899963378906,395.0299987792969,370.99219818115233,0.06479327790717337,False,True,False,CAT,,,
2024-11-22,397.489990234375,399.260009765625,391.88470764160155,0.01882008146837038,False,True,False,CAT,,,
2024-11-25,405.6499938964844,388.3900146484375,401.5669891357422,-0.032813888700523756,False,False,True,CAT,,,
2024-11-26,407.8299865722656,388.8699951171875,390.83030822753904,-0.005015765331101837,False,False,True,CAT,,,
2024-11-27,403.70001220703125,380.7799987792969,372.21580017089843,0.023008691744053563,False,False,True,CAT,,,
2024-11-29,406.1099853515625,380.510009765625,389.057998046875,-0.02197098716428424,False,False,True,CAT,,,
2024-12-02,402.510009765625,378.9200134277344,390.84060455322265,-0.030499878944550623,False,False,True,CAT,,,
2024-12-05,394.9800109863281,360.3699951171875,384.26879638671875,-0.06219292717559111,False,False,True,CAT,,,
2024-12-09,399.260009765625,365.3900146484375,370.6010055541992,-0.014060919500121616,False,False,True,CAT,,,
2024-12-10,388.3900146484375,367.57000732421875,400.4062954711914,-0.08200742225676415,True,False,False,CAT,,,
2024-12-11,388.8699951171875,367.1199951171875,387.65180908203126,-0.0529645766737516,False,False,True,CAT,,,
2024-12-12,380.7799987792969,364.8599853515625,386.5127102661133,-0.05602073189169621,True,False,False,CAT,,,
2024-12-13,380.510009765625,363.010009765625,381.6274960327148,-0.048784446772393575,True,False,False,CAT,,,
2024-12-18,363.8900146484375,363.7900085449219,382.971291809082,-0.0500854337502727,True,False,False,CAT,,,
2024-12-20,366.0400085449219,363.0,370.57810852050784,-0.020449423067009007,True,False,False,CAT,,,
2024-12-23,365.3900146484375,361.07000732421875,390.22540771484375,-0.07471425441351641,True,False,False,CAT,,,
2024-09-27,187.97000122070312,188.82000732421875,,-0.10555882254855457,True,True,True,AMZN,211.10388484375073,,
2024-09-30,186.3300018310547,187.5399932861328,,-0.10994595509474664,True,True,True,AMZN,210.7062985215651,,
2024-10-01,185.1300048828125,187.69000244140625,,-0.11357623226357814,True,True,True,AMZN,211.73845881941185,,
2024-10-02,184.75999450683594,186.88999938964844,,-0.11564470193990738,True,True,True,AMZN,211.32908888498469,,
2024-10-04,186.50999450683594,188.99000549316406,,-0.06075806391177417,True,True,True,AMZN,201.2154677422875,,
2024-10-07,180.8000030517578,189.07000732421875,,-0.12166327040576305,True,True,True,AMZN,215.25913804329116,,
2024-10-08,182.72000122070312,189.6999969482422,,-0.06620820596117151,True,True,True,AMZN,203.1502077435842,,
2024-10-10,186.64999389648438,186.3800048828125,,-0.09302301006255442,True,False,False,AMZN,205.49584713904062,,
2024-10-11,188.82000732421875,187.8300018310547,,-0.09457435896532929,True,False,False,AMZN,207.4493954207138,,
2024-10-15,187.69000244140625,190.8300018310547,,-0.07543721181190935,True,True,True,AMZN,206.4002621228497,,
2024-10-16,186.88999938964844,192.72999572753906,,-0.07999946228798539,True,True,True,AMZN,209.4890033508533,,
2024-10-17,187.52999877929688,186.39999389648438,,-0.10011994678495778,True,False,False,AMZN,207.13871057650925,,
2024-10-21,189.07000732421875,195.77999877929688,,-0.06674345442249274,True,True,True,AMZN,209.7815436784818,,
2024-10-22,189.6999969482422,199.5,,-0.05714059861385994,True,True,True,AMZN,211.59040224524045,,
2024-10-23,184.7100067138672,207.08999633789062,,-0.02871487555399294,True,True,True,AMZN,213.2123628023324,,
2024-10-24,186.3800048828125,210.0500030517578,,0.0178940259202091,True,True,True,AMZN,206.35743771250236,,
2024-10-25,187.8300018310547,208.17999267578125,,-0.004362427323456746,True,True,True,AMZN,209.0921419489394,,
2024-10-28,188.38999938964844,206.83999633789062,,-0.0047615294622849556,True,True,True,AMZN,207.8295830205775,,
2024-10-29,190.8300018310547,208.91000366210938,,0.005047378548528225,True,True,True,AMZN,207.86085126037892,,
2024-10-30,192.72999572753906,214.10000610351562,,0.043229025314473576,True,True,True,AMZN,205.22819142131976,,
2024-11-01,197.92999267578125,202.61000061035156,,0.06778291208013161,False,True,False,AMZN,189.74830774885703,,
2024-11-04,195.77999877929688,201.6999969482422,,-0.05666618059847232,True,True,True,AMZN,213.81614100955824,,
2024-11-05,199.5,204.61000061035156,,-0.012676587672828891,True,True,True,AMZN,207.2370593624185,,
2024-11-06,207.08999633789062,202.8800048828125,,-0.013352844052542681,False,False,True,AMZN,205.62569269050488,,
2024-11-08,208.17999267578125,197.1199951171875,,-0.07042967215513259,True,False,False,AMZN,212.05495615828664,,
2024-11-11,206.83999633789062,201.4499969482422,,-0.04031389196622486,True,False,False,AMZN,209.91238204018305,,
2024-11-12,208.91000366210938,207.86000061035156,,0.005945496748640647,False,False,True,AMZN,206.6314738543835,,
2024-11-13,214.10000610351562,205.74000549316406,,-0.017919086927805722,False,False,True,AMZN,209.49394571732176,,
2024-11-14,211.47999572753906,207.88999938964844,,-0.0316422738726214,True,False,False,AMZN,214.68305955592945,,
2024-11-15,202.61000061035156,210.7100067138672,,-0.03997340713457545,True,True,True,AMZN,219.48351043584506,,
2024-11-18,201.6999969482422,213.44000244140625,,0.03728983873728192,True,True,True,AMZN,205.76698476216825,,
2024-11-19,204.61000061035156,218.16000366210938,,0.03162082489150867,True,True,True,AMZN,211.47305133652412,,
2024-11-20,202.8800048828125,220.5500030517578,,0.04357713928371732,True,True,True,AMZN,211.34039329678808,,
2024-11-21,198.3800048828125,227.02999877929688,,0.09296394535397759,True,True,True,AMZN,207.71956819286368,,
2024-11-22,197.1199951171875,226.08999633789062,,0.09616168021390803,True,True,True,AMZN,206.25606643517295,,
2024-11-25,201.4499969482422,225.0399932861328,,0.11278048842031638,True,True,True,AMZN,202.23215236780044,,
2024-11-26,207.86000061035156,230.25999450683594,,0.12253533705595229,False,True,False,AMZN,205.12494075307558,,
2024-11-27,205.74000549316406,228.97000122070312,,0.09082464960010941,True,True,True,AMZN,209.90541541634792,,
2024-11-29,207.88999938964844,227.4600067138672,,0.1239434064770025,False,True,False,AMZN,202.37674370708748,,
2024-12-02,210.7100067138672,232.92999267578125,,0.14572295896467719,False,True,False,AMZN,203.303940846456,,
2024-12-05,220.5500030517578,223.2899932861328,,0.06997977524877784,False,True,False,AMZN,208.6861812263847,,
2024-12-09,226.08999633789062,225.05999755859375,,0.05454211431662275,False,False,True,AMZN,213.41963919993833,,
2024-12-10,225.0399932861328,229.0500030517578,,0.0782787038168228,False,True,False,AMZN,212.42189263404822,,
2024-12-11,230.25999450683594,227.0500030517578,,0.10024735473197487,False,False,True,AMZN,206.3626893309534,,
2024-12-12,228.97000122070312,223.75,,0.058020715644104805,False,False,True,AMZN,211.4797911719383,,
2024-12-13,227.4600067138672,221.3000030517578,,0.046305108581442884,False,False,True,AMZN,211.5061861370355,,
2024-12-18,220.52000427246094,224.19000244140625,,0.04298078214403033,False,True,False,AMZN,214.95123043450934,,
2024-12-20,224.9199981689453,222.11000061035156,,0.050762318396854154,False,False,True,AMZN,211.37986842659558,,
2024-12-23,225.05999755859375,222.1300048828125,,0.06830007895566438,False,False,True,AMZN,207.92847371120632,,
2024-09-27,71.79000091552734,69.56999969482422,,0.06116389769829067,False,False,True,KO,,65.56009,
2024-09-30,71.86000061035156,70.33999633789062,,0.08969303494318165,False,False,True,KO,,64.550285,
2024-10-01,71.70999908447266,70.33999633789062,,0.0917299796600311,False,False,True,KO,,64.42985,
2024-10-02,71.01000213623047,70.56999969482422,,0.003273580004273518,False,False,True,KO,,70.33974,
2024-10-04,70.16999816894531,70.44000244140625,,0.08184311133395195,False,True,False,KO,,65.11111,
2024-10-07,69.01000213623047,69.44999694824219,,0.11208573723577435,False,True,False,KO,,62.45022,
2024-10-08,69.18000030517578,69.44999694824219,,2.1312226758577293e-05,True,True,True,KO,,69.44852,
2024-10-10,69.25,67.30000305175781,,-0.04457010482152137,True,False,False,KO,,70.4395,
2024-10-11,69.56999969482422,66.91999816894531,,0.0469284201168657,False,False,True,KO,,63.92032,
2024-10-15,70.33999633789062,65.55999755859375,,-0.07096896397084039,True,False,False,KO,,70.568146,
2024-10-16,70.56999969482422,65.91999816894531,,0.044353689464705436,False,False,True,KO,,63.120377,
2024-10-17,69.9000015258789,65.30999755859375,,0.02527381508387506,False,False,True,KO,,63.700054,
2024-10-21,69.44999694824219,65.11000061035156,,0.03612349542093673,False,False,True,KO,,62.84,
2024-10-22,69.44999694824219,65.37000274658203,,0.0270123971907572,False,False,True,KO,,63.650646,
2024-10-23,68.01000213623047,63.70000076293945,,0.01805538340955887,False,False,True,KO,,62.57027,
2024-10-24,67.30000305175781,63.65999984741211,,0.01693763940315432,False,False,True,KO,,62.59971,
2024-10-25,66.91999816894531,63.91999816894531,,0.03510477441611112,False,False,True,KO,,61.7522,
2024-10-28,66.66999816894531,63.36000061035156,,-0.02984679009889586,False,False,True,KO,,65.30927,
2024-10-29,65.55999755859375,63.20000076293945,,0.010735730157155593,False,False,True,KO,,62.52871,
2024-10-30,65.91999816894531,63.0,,0.01840100454661805,False,False,True,KO,,61.861683,
2024-11-01,65.01000213623047,61.7400016784668,,2.0142797605972895e-05,False,False,True,KO,,61.738758,
2024-11-04,65.11000061035156,61.86000061035156,,-0.018093444751760245,False,False,True,KO,,62.999886,
2024-11-05,65.37000274658203,62.59000015258789,,-0.01959607647053481,False,False,True,KO,,63.841034,
2024-11-06,63.70000076293945,62.9900016784668,,-0.058721636156141226,True,False,False,KO,,66.91963,
2024-11-08,63.91999816894531,63.91999816894531,,-0.0071407087949840594,True,False,False,KO,,64.379715,
2024-11-11,63.36000061035156,64.37999725341797,,0.03788410462360902,False,True,False,KO,,62.030045,
2024-11-12,63.20000076293945,64.55000305175781,,0.030509266479830207,False,True,False,KO,,62.638935,
2024-11-13,63.0,64.43000030517578,,0.01433557502918853,True,True,True,KO,,63.519413,
2024-11-14,62.54999923706055,64.08000183105469,,0.017303843116279652,True,True,True,KO,,62.990032,
2024-11-15,61.7400016784668,63.650001525878906,,0.017592484284627154,True,True,True,KO,,62.5496,
2024-11-18,61.86000061035156,63.52000045776367,,-0.08695274779107579,True,True,True,KO,,69.56924,
2024-11-19,62.59000015258789,62.209999084472656,,-0.026752060515717067,True,False,False,KO,,63.91999,
2024-11-20,62.9900016784668,62.91999816894531,,-0.10548780501032257,True,False,False,KO,,70.34001,
2024-11-21,63.7599983215332,62.529998779296875,,0.0012579353953602866,False,False,True,KO,,62.45144,
2024-11-22,63.91999816894531,62.599998474121094,,-0.005084551856457096,False,False,True,KO,,62.919918,
2024-11-25,64.37999725341797,62.90999984741211,,-0.018257522306593835,False,False,True,KO,,64.07994,
2024-11-26,64.55000305175781,62.63999938964844,,-0.008842594193815646,False,False,True,KO,,63.19884,
2024-11-27,64.43000030517578,63.84000015258789,,0.04927499321603213,False,False,True,KO,,60.84201,
2024-11-29,64.08000183105469,63.119998931884766,,-0.06211245924434732,True,False,False,KO,,67.30018,
2024-12-02,63.650001525878906,62.54999923706055,,-0.012791542032186387,False,False,True,KO,,63.360477,
2024-12-05,62.91999816894531,62.45000076293945,,-0.04465768689987263,True,False,False,KO,,65.36924,
2024-12-09,62.599998474121094,62.380001068115234,,0.01082233835770932,False,False,True,KO,,61.71213,
2024-12-10,62.90999984741211,62.84000015258789,,-0.012878440823955112,True,False,False,KO,,63.65984,
2024-12-11,62.63999938964844,62.56999969482422,,-0.09904117659789344,True,False,False,KO,,69.448235,
2024-12-12,63.84000015258789,62.45000076293945,,-0.00731490783115475,False,False,True,KO,,62.910183,
2024-12-13,63.119998931884766,62.029998779296875,,-0.059006340576355426,True,False,False,KO,,65.91968,
2024-12-18,62.849998474121094,61.75,,-0.013431920710784763,False,False,True,KO,,62.590714,
2024-12-20,62.54999923706055,60.84000015258789,,-0.024690873335685252,False,False,True,KO,,62.380222,
2024-12-23,62.380001068115234,61.709999084472656,,-0.008041368539270035,False,False,True,KO,,62.210255,
2024-09-27,53.02000045776367,54.25,,-0.02618134670985957,True,True,True,CSCO,,,55.70852418641924
2024-09-30,53.220001220703125,54.27000045776367,,-0.08818351781825133,True,True,True,CSCO,,,59.518556111103784
2024-10-01,52.7400016784668,54.08000183105469,,-0.0873547033446256,True,True,True,CSCO,,,59.25632009417557
2024-10-02,52.619998931884766,56.380001068115234,,0.04161311016379205,True,True,True,CSCO,,,54.127583954132035
2024-10-04,52.75,56.7599983215332,,0.01655695039455983,True,True,True,CSCO,,,55.83553218489406
2024-10-07,52.5099983215332,56.59000015258789,,-0.04936984494860058,True,True,True,CSCO,,,59.528934414591696
2024-10-08,52.72999954223633,56.599998474121094,,0.000553517621587952,True,True,True,CSCO,,,56.568686709197465
2024-10-10,53.540000915527344,55.959999084472656,,-0.014684727395707134,True,True,True,CSCO,,,56.794003544230506
2024-10-11,54.25,55.7400016784668,,-0.04712878522904261,True,True,True,CSCO,,,58.496888996552464
2024-10-15,54.08000183105469,55.68000030517578,,-0.015827328504346195,True,True,True,CSCO,,,56.57543835327038
2024-10-16,56.380001068115234,55.59000015258789,,-0.052953229684083024,True,False,False,CSCO,,,58.698262741600516
2024-10-17,56.400001525878906,54.77000045776367,,-0.05460871661731717,True,False,False,CSCO,,,57.93368462399229
2024-10-21,56.59000015258789,55.83000183105469,,-0.06541551370866201,True,False,False,CSCO,,,59.737779355403084
2024-10-22,56.599998474121094,56.15999984741211,,-0.05421435236017414,True,False,False,CSCO,,,59.37920498958445
2024-10-23,56.279998779296875,57.869998931884766,,-0.031624707024914045,True,True,True,CSCO,,,59.759887877863925
2024-10-24,55.959999084472656,58.08000183105469,,-0.01470866546370607,True,True,True,CSCO,,,58.947034034749514
2024-10-25,55.7400016784668,58.060001373291016,,-0.01471937921885636,True,True,True,CSCO,,,58.927375763526406
2024-10-28,55.279998779296875,58.630001068115234,,0.06819511583331121,False,True,False,CSCO,,,54.886977293822675
2024-10-29,55.68000030517578,58.709999084472656,,-0.017350954731980624,True,True,True,CSCO,,,59.74666068948288
2024-10-30,55.59000015258789,59.18000030517578,,0.03231933541367204,True,True,True,CSCO,,,57.32722257058288
2024-11-01,55.5,57.459999084472656,,-0.0009999624099294774,True,True,True,CSCO,,,57.517514436822054
2024-11-04,55.83000183105469,57.310001373291016,,-0.029725567046004375,True,True,True,CSCO,,,59.065764722678516
2024-11-05,56.15999984741211,57.0099983215332,,-0.032103626440880835,True,True,True,CSCO,,,58.90093183415676
2024-11-06,57.869998931884766,57.5,,0.03034898026575349,False,False,True,CSCO,,,55.80633465097357
2024-11-08,58.060001373291016,58.54999923706055,,-0.00439943717332151,True,True,True,CSCO,,,58.80872452585522
2024-11-11,58.630001068115234,58.7400016784668,,-0.007088462198208373,True,True,True,CSCO,,,59.159350498143446
2024-11-12,58.709999084472656,59.59000015258789,,0.015604003772954669,False,True,False,CSCO,,,58.6744439084642
2024-11-13,59.18000030517578,59.290000915527344,,-0.0022268520633937053,True,True,True,CSCO,,,59.422325643999336
2024-11-14,57.91999816894531,59.209999084472656,,0.029263691443631563,False,True,False,CSCO,,,57.52655959468025
2024-11-15,57.459999084472656,59.43000030517578,,0.021817777959458516,True,True,True,CSCO,,,58.1610553144376
2024-11-18,57.310001373291016,59.47999954223633,,0.09174109019033434,False,True,False,CSCO,,,54.48178151091352
2024-11-19,57.0099983215332,59.619998931884766,,0.028142862401933012,True,True,True,CSCO,,,57.98804924113499
2024-11-20,57.5,60.02000045776367,,0.102814916377433,False,True,False,CSCO,,,54.42436402195173
2024-11-21,57.560001373291016,59.88999938964844,,0.03942021714178695,True,True,True,CSCO,,,57.61865932753823
2024-11-22,58.54999923706055,58.95000076293945,,-0.014625351938055612,True,True,True,CSCO,,,59.824961885191136
2024-11-25,58.7400016784668,58.720001220703125,,-0.008351436455056323,True,False,False,CSCO,,,59.214527585045815
2024-11-26,59.59000015258789,58.59000015258789,,-0.002293053532381122,False,False,True,CSCO,,,58.724658939206314
