,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher
10,HPE,37,24,0.6486486486486487,16,22,0.7272727272727273,0.002948937502245479,19.459999084472656,2024-10-25,19.633500423431396,19.691398389130406,True
17,XLK,37,25,0.6756756756756757,18,25,0.72,0.001736534635058642,230.2899932861328,2024-10-25,224.01120494169555,224.40020815771803,False
34,AVNT,37,26,0.7027027027027027,18,25,0.72,-0.0017739555120009326,48.0099983215332,2024-10-25,49.66689682006836,49.57878995469042,True
25,XLV,37,25,0.6756756756756757,14,20,0.7,0.0004764824564046895,148.58999633789062,2024-10-25,154.9414973449707,155.01532425022467,True
7,CMI,37,21,0.5675675675675675,18,26,0.6923076923076923,0.005066604453736299,329.1700134277344,2024-10-25,300.46575095609387,301.9880920680832,False
5,VAC,37,24,0.6486486486486487,20,29,0.6896551724137931,0.003814637557437056,78.19999694824219,2024-10-25,75.13829933166504,75.42492471029756,False
45,UNP,37,27,0.7297297297297297,13,19,0.6842105263157895,-0.004255019202769576,230.3000030517578,2024-10-25,243.96450210571288,242.92642846445895,True
13,KO,37,29,0.7837837837837838,13,19,0.6842105263157895,0.0028017745613709115,66.91999816894531,2024-10-25,70.09015655517578,70.28653337281457,True
40,EMR,37,25,0.6756756756756757,15,22,0.6818181818181818,0.000291748740494388,108.12999725341797,2024-10-25,103.97150062561035,104.00183417996517,False
46,WSO,37,25,0.6756756756756757,15,22,0.6818181818181818,0.000601330435968288,475.8999938964844,2024-10-25,476.65999725341794,476.94662741737494,True
23,XLB,37,23,0.6216216216216216,19,28,0.6785714285714286,-0.0006803666486468591,93.95999908447266,2024-10-25,94.75479820251465,94.69033019801839,True
38,CNI,37,23,0.6216216216216216,13,20,0.65,-0.0013160536468534813,110.97000122070312,2024-10-25,115.742099609375,115.5897767970896,True
11,CAT,37,22,0.5945945945945946,16,25,0.64,0.0028961004191948307,385.9700012207031,2024-10-25,374.77170501708986,375.85708150909215,False
44,TRN,37,20,0.5405405405405406,15,24,0.625,-0.001778900705415681,35.439998626708984,2024-10-25,32.854099941253665,32.79565575969237,False
37,CPB,37,23,0.6216216216216216,11,18,0.6111111111111112,-0.0004878617954050736,47.06999969482422,2024-10-25,49.10499992370605,49.08104347027991,True
36,BAX,37,22,0.5945945945945946,12,21,0.5714285714285714,-0.0033016425718718394,35.970001220703125,2024-10-25,37.41480026245117,37.291269965086585,True
30,ADBE,37,16,0.43243243243243246,5,15,0.3333333333333333,0.0008788316530012583,483.7200012207031,2024-10-25,533.902700805664,534.371911398755,True
