,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher,stop_loss,adj_prediction_price_w_high_inc
10,HPE,47,31,0.6595744680851063,20,28,0.7142857142857143,0.00624288137625396,22.280000686645508,2025-01-07,21.600499935150147,21.73534929391307,False,-0.06634023772052976,22.000523992496415
41,PRU,47,33,0.7021276595744681,15,21,0.7142857142857143,0.001174609818491817,119.18000030517578,2025-01-07,125.48203873003196,125.62943116476862,True,-0.030252679910651302,126.75579372186029
49,DDOG,47,32,0.6808510638297872,22,31,0.7096774193548387,-0.01431901063322965,141.39999389648438,2025-01-07,147.0485337257236,144.94294420770413,True,-0.0668106300151502,146.80860246444104
3,PAYX,47,35,0.7446808510638298,19,27,0.7037037037037037,-0.0020974081173916028,139.25999450683594,2025-01-07,145.03519866943358,144.7310006664368,True,-0.0651384557984556,145.86254663635455
9,PG,47,35,0.7446808510638298,17,25,0.68,0.00047090940279411207,161.3000030517578,2025-01-07,171.2197006225586,171.30032958952538,True,-0.023058709247684793,172.4149580313826
48,SYY,47,35,0.7446808510638298,21,31,0.6774193548387096,-0.0029576348728154746,74.55000305175781,2025-01-07,76.92482686821637,76.69731131768563,True,-0.0412627937776758,77.33764242086392
33,ADP,47,33,0.7021276595744681,16,24,0.6666666666666666,0.0007806430847535012,288.3999938964844,2025-01-07,296.3832480473994,296.61461758042435,True,-0.028442416658233556,298.3332277270041
43,SUN,47,33,0.7021276595744681,16,24,0.6666666666666666,-0.004383997051490615,51.7599983215332,2025-01-07,52.32489959716797,52.09550739161444,True,-0.037484898234376327,52.69242005059584
44,TRN,47,30,0.6382978723404256,16,24,0.6666666666666666,0.00452351005193603,35.29999923706055,2025-01-07,36.5999995049822,36.76555997064384,True,-0.04521928326918005,37.215979780752654
18,XLI,47,31,0.6595744680851063,16,24,0.6666666666666666,-0.0006651132959931183,132.3000030517578,2025-01-07,137.38619329702277,137.29481591317503,True,-0.025257802307515273,138.00333535852235
40,EMR,47,30,0.6382978723404256,17,26,0.6538461538461539,0.006506864887976827,120.68000030517578,2025-01-07,123.78156055916975,124.58699044935119,True,-0.0340509296419341,125.60378858068646
47,NSC,47,30,0.6382978723404256,16,25,0.64,0.0054004719801708356,237.75999450683594,2025-01-07,255.54811943325558,256.9281998918402,True,-0.03994599502021291,259.74273580194887
34,AVNT,47,31,0.6595744680851063,12,19,0.631578947368421,0.0020785215202051375,39.369998931884766,2025-01-07,49.085353307811936,49.18737827098909,True,-0.04738101249083324,49.830628565339126
42,QSR,47,35,0.7446808510638298,12,19,0.631578947368421,-0.0013460063319877256,63.13999938964844,2025-01-07,67.27373856882899,67.18318769073886,True,-0.03873993768599094,67.79068562389065
21,XLRE,46,30,0.6521739130434783,13,21,0.6190476190476191,-0.0017099950211793902,39.97999954223633,2025-01-07,42.16605813037448,42.09395438090878,True,-0.021807612205038265,42.342441710046415
15,JCI,47,31,0.6595744680851063,16,26,0.6153846153846154,0.0024366651553477184,79.16999816894531,2025-01-07,84.03097534179688,84.23573069138212,True,-0.05667967358065304,84.96100909461431
30,ADBE,47,30,0.6382978723404256,10,17,0.5882352941176471,0.006420741434125808,422.6300048828125,2025-01-07,495.32559478759765,498.50595235743333,True,-0.04392487036519605,503.7653538961876
25,XLV,47,36,0.7659574468085106,8,14,0.5714285714285714,0.0009149820282021313,139.7100067138672,2025-01-07,53944.384865591746,53993.74300826618,True,-0.01716797200815814,54288.019203517375
26,XLE,47,30,0.6382978723404256,11,20,0.55,-0.0016100050045591975,87.94000244140625,2025-01-07,90.78223758334086,90.6360777265066,True,-0.033371708572585965,91.30389402313494
22,XLU,47,30,0.6382978723404256,11,20,0.55,0.0005964140413102191,76.02999877929688,2025-01-07,79.33338122316951,79.38069676567562,True,-0.02315934976720643,79.86277308111605
46,WSO,47,28,0.5957446808510638,13,24,0.5416666666666666,0.005012915683917364,465.3599853515625,2025-01-07,495.9263983154297,498.4124355356138,True,-0.03034170557543835,503.9028562808344
11,CAT,47,29,0.6170212765957447,9,17,0.5294117647058824,-0.0014671964291595085,363.0,2025-01-07,390.71685089027886,390.1435925218402,True,-0.03332689930263273,393.55686628693593
31,AFG,47,27,0.574468085106383,13,25,0.52,0.002131024208565266,132.19000244140625,2025-01-07,132.73800086975098,133.02086876300098,True,-0.0392421593729281,134.12249973100842
38,CNI,47,30,0.6382978723404256,6,13,0.46153846153846156,0.003755969366848943,104.33999633789062,2025-01-07,108.64229988098144,109.05035703127842,True,-0.04173622716320614,109.94756699451193
36,BAX,47,36,0.7659574468085106,5,13,0.38461538461538464,0.005580175192919202,29.579999923706055,2025-01-07,32.597600345611575,32.77950066640885,True,-0.045515717158442055,33.18782057602709
51,AMD,47,37,0.7872340425531915,5,13,0.38461538461538464,0.009935814879814223,127.33000183105469,2025-01-07,141.45520233154298,142.86067503569586,True,-0.06502731476014229,145.05064679839364
23,XLB,47,29,0.6170212765957447,5,15,0.3333333333333333,0.003983047095367442,83.69999694824219,2025-01-07,91.23949958801269,91.6029108118295,True,-0.023962169738365582,92.1608437629541
13,KO,47,31,0.6595744680851063,5,16,0.3125,-0.003477114001968437,60.84000015258789,2025-01-07,68.40239849090577,68.16455555334481,True,-0.02147792529060567,68.65572414393331
37,CPB,47,28,0.5957446808510638,3,17,0.17647058823529413,0.001242596969443045,39.95000076293945,2025-01-07,42.492530822753906,42.545331912778224,True,-0.026109644771167968,42.93719085580061
