Date,Close,Close_10d_ahead,RandomForest_Predicted_Close_10d_ahead,Actual_vs_Predicted_Diff %,Predicted_Higher,Actual_Higher,Prediction_Correct,ticker,LinearRegression_Predicted_Close_10d_ahead,GradientBoosting_Predicted_Close_10d_ahead,XGBoost_Predicted_Close_10d_ahead
2024-10-08,387.9599914550781,388.4599914550781,,-0.01801543217236909,True,True,True,CAT,395.58665602499065,,
2024-10-09,396.19000244140625,385.7300109863281,,-0.006637606510338453,False,False,True,CAT,388.3074429979844,,
2024-10-10,396.6400146484375,387.05999755859375,,-0.018752250049927234,False,False,True,CAT,394.45695297470786,,
2024-10-11,402.0199890136719,385.9700012207031,,0.0010812384861482232,False,False,True,CAT,385.55312634204734,,
2024-10-14,393.95001220703125,390.6099853515625,,0.0024404164737374047,False,False,True,CAT,389.6590549746614,,
2024-10-15,387.989990234375,387.510009765625,,-0.0012339053558677142,False,False,True,CAT,387.9887511637023,,
2024-10-18,393.8599853515625,379.6300048828125,,-0.013273145260236522,False,False,True,CAT,384.7366705986076,,
2024-10-21,390.4800109863281,376.5199890136719,,-0.04103981146624303,True,False,False,CAT,392.6335978445238,,
2024-10-22,388.4599914550781,383.3699951171875,,0.020579764373441157,False,False,True,CAT,375.63942427620805,,
2024-10-23,385.7300109863281,416.8800048828125,,0.08692065153478967,False,True,False,CAT,383.54226161234106,,
2024-10-24,387.05999755859375,408.2099914550781,,0.07211173249376435,False,True,False,CAT,380.7532173027986,,
2024-10-25,385.9700012207031,393.3699951171875,,0.02640107509271343,False,True,False,CAT,383.2517372233412,,
2024-10-28,390.6099853515625,396.5400085449219,,0.046832203743413306,False,True,False,CAT,378.7999711194564,,
2024-10-29,387.510009765625,393.010009765625,,0.03153689973535718,False,True,False,CAT,380.9946206155616,,
2024-10-30,379.239990234375,387.07000732421875,,0.007046690948840075,True,True,True,CAT,384.3615304068187,,
2024-10-31,376.20001220703125,387.3599853515625,,-0.014412246212119043,True,True,True,CAT,393.0243490372451,,
2024-11-01,379.6300048828125,384.07000732421875,,-0.00651010736630825,True,True,True,CAT,386.5867284327055,,
2024-11-05,383.3699951171875,382.3299865722656,,-0.008178802404300942,True,False,False,CAT,385.48277401116474,,
2024-11-06,416.8800048828125,381.5,,-0.0012519741247907687,False,False,True,CAT,381.9782268562575,,
2024-11-07,408.2099914550781,389.5899963378906,,-0.02350733313041255,False,False,True,CAT,398.96868615186554,,
2024-11-08,393.3699951171875,397.489990234375,,0.04157382540791172,False,True,False,CAT,381.6244038954281,,
2024-11-11,396.5400085449219,405.6499938964844,,0.03132597097289244,False,True,False,CAT,393.32859378477394,,
2024-11-12,393.010009765625,407.8299865722656,,0.07029591604957255,False,True,False,CAT,381.04413971563383,,
2024-11-13,387.07000732421875,403.70001220703125,,0.04142873068245909,True,True,True,CAT,387.6405560104746,,
2024-11-14,387.3599853515625,406.1099853515625,,0.029231528802678607,True,True,True,CAT,394.5759277545614,,
2024-11-18,384.4599914550781,399.260009765625,,0.0355040611829868,True,True,True,CAT,385.5706845895901,,
2024-11-19,382.3299865722656,399.510009765625,,0.02147071405322357,True,True,True,CAT,391.11254416718265,,
2024-11-20,381.5,394.9800109863281,,0.001757556430174185,True,True,True,CAT,394.2870292826781,,
2024-11-21,389.5899963378906,395.0299987792969,,0.05530912774973566,False,True,False,CAT,374.3263356601777,,
2024-11-22,397.489990234375,399.260009765625,,0.060957633069065584,False,True,False,CAT,376.32040839432295,,
2024-11-25,405.6499938964844,388.3900146484375,,-0.0016517981936460646,False,False,True,CAT,389.0326180241592,,
2024-11-26,407.8299865722656,388.8699951171875,,-0.016170424094093437,False,False,True,CAT,395.26154187743083,,
2024-11-27,403.70001220703125,380.7799987792969,,-0.0031079086237891145,False,False,True,CAT,381.96711767833324,,
2024-11-29,406.1099853515625,380.510009765625,,-0.019135587946571945,False,False,True,CAT,387.9333423556797,,
2024-12-02,402.510009765625,378.9200134277344,,-0.028336171616900906,False,False,True,CAT,389.97027815502577,,
2024-12-04,399.510009765625,363.8900146484375,,-0.06422819385651596,False,False,True,CAT,388.86618752504006,,
2024-12-06,395.0299987792969,366.0400085449219,,-0.06643675781786637,False,False,True,CAT,392.0891397666118,,
2024-12-10,388.3900146484375,367.57000732421875,,-0.040054081445612184,False,False,True,CAT,382.9069953000621,,
2024-12-11,388.8699951171875,367.1199951171875,,-0.0490235335196665,False,False,True,CAT,386.0452998126633,,
2024-12-12,380.7799987792969,364.8599853515625,,-0.03191427699255287,False,False,True,CAT,376.88809645709006,,
2024-12-16,378.9200134277344,362.760009765625,,-0.05261992056528415,True,False,False,CAT,382.9086315410782,,
2024-12-17,375.79998779296875,359.7699890136719,,-0.04586209029587427,True,False,False,CAT,377.0628809049575,,
2024-12-18,363.8900146484375,363.7900085449219,,-0.02706949890228766,True,False,False,CAT,373.9116084185607,,
2024-12-20,366.0400085449219,363.0,,-0.0464906990988497,True,False,False,CAT,380.69896083544546,,
2024-10-01,185.1300048828125,187.69000244140625,,-0.1388998485224566,True,True,True,AMZN,,217.96535759441335,
2024-10-02,184.75999450683594,186.88999938964844,,-0.10152739108800268,True,True,True,AMZN,,208.00856646699816,
2024-10-04,186.50999450683594,188.99000549316406,,0.010295284918576854,True,True,True,AMZN,,187.06412700757622,
2024-10-08,182.72000122070312,189.6999969482422,,-0.0834961124172422,True,True,True,AMZN,,206.98220653331686,
2024-10-09,185.1699981689453,184.7100067138672,,-0.027664080589199752,True,False,False,AMZN,,189.96521986536777,
2024-10-10,186.64999389648438,186.3800048828125,,-0.01453562505759242,True,False,False,AMZN,,189.1291147827692,
2024-10-11,188.82000732421875,187.8300018310547,,-0.14186691193608617,True,False,False,AMZN,,218.882134302535,
2024-10-14,187.5399932861328,188.38999938964844,,-0.0908761925894209,True,True,True,AMZN,,207.2215003655356,
2024-10-15,187.69000244140625,190.8300018310547,,-0.054752818693593525,True,True,True,AMZN,,201.88370365443726,
2024-10-18,188.99000549316406,197.92999267578125,,-0.13387746682354984,True,True,True,AMZN,,228.52423888555975,
2024-10-21,189.07000732421875,195.77999877929688,,-0.1546811818910947,True,True,True,AMZN,,231.60492181788135,
2024-10-22,189.6999969482422,199.5,,-0.09154509122315241,True,True,True,AMZN,,219.60363477875717,
2024-10-23,184.7100067138672,207.08999633789062,,0.052135555782855565,True,True,True,AMZN,,196.828246322122,
2024-10-24,186.3800048828125,210.0500030517578,,0.11464461658472405,True,True,True,AMZN,,188.4457161739604,
2024-10-25,187.8300018310547,208.17999267578125,,0.023323006275002514,True,True,True,AMZN,,203.4352705834076,
2024-10-28,188.38999938964844,206.83999633789062,,0.010131525668904195,True,True,True,AMZN,,204.76541032705833,
2024-10-29,190.8300018310547,208.91000366210938,,0.03976080907235232,True,True,True,AMZN,,200.9212136476787,
2024-10-30,192.72999572753906,214.10000610351562,,0.04490270347578861,True,True,True,AMZN,,204.89946613338103,
2024-10-31,186.39999389648438,211.47999572753906,,0.017059113323558518,True,True,True,AMZN,,207.93284574823,
2024-11-01,197.92999267578125,202.61000061035156,,-0.08899694595514114,True,True,True,AMZN,,222.40320678483127,
2024-11-05,199.5,204.61000061035156,,-0.10033839674392714,True,True,True,AMZN,,227.42995796399785,
2024-11-06,207.08999633789062,202.8800048828125,,0.051725736020063515,False,False,True,AMZN,,192.9020066111059,
2024-11-07,210.0500030517578,198.3800048828125,,-0.03713089250476144,False,False,True,AMZN,,206.03008585338117,
2024-11-08,208.17999267578125,197.1199951171875,,-0.11485172126101098,True,False,False,AMZN,,222.6971456104632,
2024-11-11,206.83999633789062,201.4499969482422,,-0.10063986147075359,True,False,False,AMZN,,223.99257907703145,
2024-11-12,208.91000366210938,207.86000061035156,,-0.05286086869463759,True,False,False,AMZN,,219.46089411792707,
2024-11-13,214.10000610351562,205.74000549316406,,0.032306352954657176,False,False,True,AMZN,,199.30130712098887,
2024-11-14,211.47999572753906,207.88999938964844,,-0.08028600054465293,True,False,False,AMZN,,226.03765900351686,
2024-11-18,201.6999969482422,213.44000244140625,,0.1289337196704152,False,True,False,AMZN,,189.06336016229426,
2024-11-19,204.61000061035156,218.16000366210938,,0.04676984312584252,True,True,True,AMZN,,208.4125799905015,
2024-11-20,202.8800048828125,220.5500030517578,,0.1770973624423332,False,True,False,AMZN,,187.36768094879042,
2024-11-21,198.3800048828125,227.02999877929688,,0.03050714461850973,True,True,True,AMZN,,220.30900024797268,
2024-11-22,197.1199951171875,226.08999633789062,,0.0012381563929379595,True,True,True,AMZN,,225.81040773795795,
2024-11-25,201.4499969482422,225.0399932861328,,0.054111843776029005,True,True,True,AMZN,,213.4877760978349,
2024-11-26,207.86000061035156,230.25999450683594,,0.09352249005371963,True,True,True,AMZN,,210.56722344642802,
2024-11-27,205.74000549316406,228.97000122070312,,0.022080590813347758,True,True,True,AMZN,,224.02343149721116,
2024-11-29,207.88999938964844,227.4600067138672,,0.1969385068262353,False,True,False,AMZN,,190.03483087614336,
2024-12-02,210.7100067138672,232.92999267578125,,0.08849985148035779,True,True,True,AMZN,,213.9917542101608,
2024-12-04,218.16000366210938,220.52000427246094,,0.04724369777940171,False,True,False,AMZN,,210.57181317018794,
2024-12-06,227.02999877929688,224.9199981689453,,0.016048379209757976,False,False,True,AMZN,,221.36741002813187,
2024-12-10,225.0399932861328,229.0500030517578,,0.10162137015584724,False,True,False,AMZN,,207.92080587484784,
2024-12-11,230.25999450683594,227.0500030517578,,0.22082445618681484,False,False,True,AMZN,,185.98087702218658,
2024-12-12,228.97000122070312,223.75,,-0.017696767488805446,False,False,True,AMZN,,227.78098716828777,
2024-12-16,232.92999267578125,219.38999938964844,,0.10829824669379863,False,False,True,AMZN,,197.95213070499574,
2024-12-17,231.14999389648438,220.22000122070312,,0.10770779707056237,False,False,True,AMZN,,198.80694331401807,
2024-12-18,220.52000427246094,224.19000244140625,,-0.00986914173130967,True,True,True,AMZN,,226.42461909874962,
2024-12-20,224.9199981689453,222.11000061035156,,-0.020457226007743814,True,False,False,AMZN,,226.7486489692664,
2024-10-01,71.70999908447266,70.33999633789062,63.09850002288818,0.11476495181938845,False,False,True,KO,,,
2024-10-02,71.01000213623047,70.56999969482422,64.95960208892822,0.08636748726101325,False,False,True,KO,,,
2024-10-04,70.16999816894531,70.44000244140625,65.83370185852051,0.0699687311034837,False,True,False,KO,,,
2024-10-08,69.18000030517578,69.44999694824219,63.8288005065918,0.08806677231965016,False,True,False,KO,,,
2024-10-09,69.56999969482422,68.01000213623047,67.34979789733887,0.009802616481462089,False,False,True,KO,,,
2024-10-10,69.25,67.30000305175781,68.00170101165772,-0.010318829521332252,False,False,True,KO,,,
2024-10-11,69.56999969482422,66.91999816894531,63.41249858856201,0.05531243301326036,False,False,True,KO,,,
2024-10-14,70.33999633789062,66.66999816894531,64.97139881134034,0.026143801560087346,False,False,True,KO,,,
2024-10-15,70.33999633789062,65.55999755859375,64.64299808502197,0.01418559628632463,False,False,True,KO,,,
2024-10-18,70.44000244140625,65.01000213623047,63.32230037689209,0.026652565514727673,False,False,True,KO,,,
2024-10-21,69.44999694824219,65.11000061035156,63.274299697875975,0.029011793433364692,False,False,True,KO,,,
2024-10-22,69.44999694824219,65.37000274658203,63.00900020599365,0.03747087769794184,False,False,True,KO,,,
2024-10-23,68.01000213623047,63.70000076293945,64.90750022888183,-0.018603388848505934,False,False,True,KO,,,
2024-10-24,67.30000305175781,63.65999984741211,65.65829906463622,-0.030434830717392218,False,False,True,KO,,,
2024-10-25,66.91999816894531,63.91999816894531,63.182900772094726,0.011666089841448558,False,False,True,KO,,,
2024-10-28,66.66999816894531,63.36000061035156,63.242499885559084,0.001857939281418389,False,False,True,KO,,,
2024-10-29,65.55999755859375,63.20000076293945,64.13570182800294,-0.014589394649064828,False,False,True,KO,,,
2024-10-30,65.91999816894531,63.0,62.40740123748779,0.009495648765394184,False,False,True,KO,,,
2024-10-31,65.30999755859375,62.54999923706055,63.47520118713379,-0.014575801774075822,False,False,True,KO,,,
2024-11-01,65.01000213623047,61.7400016784668,62.42219989776611,-0.01092877566661552,False,False,True,KO,,,
2024-11-05,65.37000274658203,62.59000015258789,63.6661992263794,-0.0169037744811001,False,False,True,KO,,,
2024-11-06,63.70000076293945,62.9900016784668,64.83609886169434,-0.02847329212643653,True,False,False,KO,,,
2024-11-07,63.65999984741211,63.7599983215332,63.971500129699706,-0.0033061880327597626,True,True,True,KO,,,
2024-11-08,63.91999816894531,63.91999816894531,62.80820034027099,0.017701475645712197,False,False,True,KO,,,
2024-11-11,63.36000061035156,64.37999725341797,62.88919971466064,0.023705144055280365,False,True,False,KO,,,
2024-11-12,63.20000076293945,64.55000305175781,62.94419864654541,0.025511555309959216,False,True,False,KO,,,
2024-11-13,63.0,64.43000030517578,63.6704984664917,0.011928630322939731,True,True,True,KO,,,
2024-11-14,62.54999923706055,64.08000183105469,63.19329902648926,0.014031595410040933,True,True,True,KO,,,
2024-11-18,61.86000061035156,63.52000045776367,67.9229976272583,-0.06482336356320721,True,True,True,KO,,,
2024-11-19,62.59000015258789,62.209999084472656,65.04569999694824,-0.04359551688441558,True,False,False,KO,,,
2024-11-20,62.9900016784668,62.91999816894531,67.73489967346191,-0.0710845004233917,True,False,False,KO,,,
2024-11-21,63.7599983215332,62.529998779296875,64.20479904174805,-0.026085281590277416,True,False,False,KO,,,
2024-11-22,63.91999816894531,62.599998474121094,62.806498985290524,-0.003287884446763917,False,False,True,KO,,,
2024-11-25,64.37999725341797,62.90999984741211,63.88330017089844,-0.015235598675750745,False,False,True,KO,,,
2024-11-26,64.55000305175781,62.63999938964844,63.231899375915525,-0.009360781379477852,False,False,True,KO,,,
2024-11-27,64.43000030517578,63.84000015258789,63.06629962921143,0.012268050098472793,False,False,True,KO,,,
2024-11-29,64.08000183105469,63.119998931884766,65.66279865264893,-0.038725119442675246,True,False,False,KO,,,
2024-12-02,63.650001525878906,62.54999923706055,63.018400039672855,-0.0074327625315372845,False,False,True,KO,,,
2024-12-04,62.209999084472656,62.849998474121094,63.60219970703125,-0.011826654366908582,True,True,True,KO,,,
2024-12-06,62.529998779296875,62.54999923706055,62.14120018005371,0.006578551038962009,False,True,False,KO,,,
2024-12-10,62.90999984741211,62.84000015258789,64.20910011291504,-0.021322522164607734,True,False,False,KO,,,
2024-12-11,62.63999938964844,62.56999969482422,66.49900115966797,-0.05908361623973854,True,False,False,KO,,,
2024-12-12,63.84000015258789,62.45000076293945,63.812999877929684,-0.021359270330458743,False,False,True,KO,,,
2024-12-16,62.54999923706055,62.2599983215332,64.422801322937,-0.033572011104611194,True,False,False,KO,,,
2024-12-17,63.400001525878906,61.84000015258789,63.87619873046875,-0.031877265998134605,True,False,False,KO,,,
2024-12-18,62.849998474121094,61.75,63.02879947662353,-0.02028912952876123,True,False,False,KO,,,
2024-12-20,62.54999923706055,60.84000015258789,63.567399406433104,-0.04290562897511263,True,False,False,KO,,,
2024-10-01,52.7400016784668,54.08000183105469,,-0.09292199865679093,True,True,True,CSCO,59.62001255787545,,
2024-10-02,52.619998931884766,56.380001068115234,,-0.02769241405897479,True,True,True,CSCO,57.98576693562374,,
2024-10-04,52.75,56.7599983215332,,0.0032150016344813185,True,True,True,CSCO,56.578099638718875,,
2024-10-08,52.72999954223633,56.599998474121094,,-0.013699045961081032,True,True,True,CSCO,57.38613375800069,,
2024-10-09,53.560001373291016,56.279998779296875,,-0.030816494252284055,True,True,True,CSCO,58.06949710300464,,
2024-10-10,53.540000915527344,55.959999084472656,,-0.02924760713327665,True,True,True,CSCO,57.646006845491776,,
2024-10-11,54.25,55.7400016784668,,-0.03993420247407742,True,True,True,CSCO,58.05852247013494,,
2024-10-14,54.27000045776367,55.279998779296875,,-0.04773891311351858,True,True,True,CSCO,58.05130498405715,,
2024-10-15,54.08000183105469,55.68000030517578,,-0.039101625281002333,True,True,True,CSCO,57.94577425678202,,
2024-10-18,56.7599983215332,55.5,,-0.05253576750938378,True,False,False,CSCO,58.57740914831809,,
2024-10-21,56.59000015258789,55.83000183105469,,-0.04505124044704313,True,False,False,CSCO,58.46387177589566,,
2024-10-22,56.599998474121094,56.15999984741211,,-0.05145426572800987,True,False,False,CSCO,59.20642286216697,,
2024-10-23,56.279998779296875,57.869998931884766,,-0.0027874489552986185,True,True,True,CSCO,58.03175949927516,,
2024-10-24,55.959999084472656,58.08000183105469,,0.012058409039882086,True,True,True,CSCO,57.38799392631294,,
2024-10-25,55.7400016784668,58.060001373291016,,0.017686799331444684,True,True,True,CSCO,57.05095262258755,,
2024-10-28,55.279998779296875,58.630001068115234,,0.03542536872949862,True,True,True,CSCO,56.62407242354531,,
2024-10-29,55.68000030517578,58.709999084472656,,0.03708904012149673,True,True,True,CSCO,56.61037462858028,,
2024-10-30,55.59000015258789,59.18000030517578,,0.03613375763650736,True,True,True,CSCO,57.11617816619492,,
2024-10-31,54.77000045776367,57.91999816894531,,-0.012368617033562922,True,True,True,CSCO,58.64536016967944,,
2024-11-01,55.5,57.459999084472656,,-0.013028216922753539,True,True,True,CSCO,58.21848209816094,,
2024-11-05,56.15999984741211,57.0099983215332,,-0.025672681188542268,True,True,True,CSCO,58.51216241280947,,
2024-11-06,57.869998931884766,57.5,,-0.00043794596581719675,False,False,True,CSCO,57.525192926174874,,
2024-11-07,58.08000183105469,57.560001373291016,,-0.031635081152971437,True,False,False,CSCO,59.4404033572634,,
2024-11-08,58.060001373291016,58.54999923706055,,-0.013057413703773524,True,True,True,CSCO,59.324625413911384,,
2024-11-11,58.630001068115234,58.7400016784668,,0.014166448142485914,False,True,False,CSCO,57.91948825170963,,
2024-11-12,58.709999084472656,59.59000015258789,,0.028206124460589604,False,True,False,CSCO,57.95530558996581,,
2024-11-13,59.18000030517578,59.290000915527344,,-0.0025960968934547616,True,True,True,CSCO,59.444324140762696,,
2024-11-14,57.91999816894531,59.209999084472656,,-0.004895900810780098,True,True,True,CSCO,59.50131160419813,,
2024-11-18,57.310001373291016,59.47999954223633,,0.05620275476394448,False,True,False,CSCO,56.31494452552321,,
2024-11-19,57.0099983215332,59.619998931884766,,0.03503956344937214,True,True,True,CSCO,57.601661846814046,,
2024-11-20,57.5,60.02000045776367,,0.04851948464680883,False,True,False,CSCO,57.24261812643497,,
2024-11-21,57.560001373291016,59.88999938964844,,0.03564477768926941,True,True,True,CSCO,57.82870795068846,,
2024-11-22,58.54999923706055,58.95000076293945,,0.00810880072499101,False,True,False,CSCO,58.47583189487583,,
2024-11-25,58.7400016784668,58.720001220703125,,0.00255839639810395,False,False,True,CSCO,58.57015554571857,,
2024-11-26,59.59000015258789,58.59000015258789,,0.0035957919963331064,False,False,True,CSCO,58.380077537034914,,
2024-11-27,59.290000915527344,58.849998474121094,,-0.006184857130020496,False,False,True,CSCO,59.21624247359694,,
2024-11-29,59.209999084472656,58.619998931884766,,0.0038735806608354148,False,False,True,CSCO,58.39380581496733,,
2024-12-02,59.43000030517578,58.349998474121094,,0.015451343531849465,False,False,True,CSCO,57.462131342673196,,
2024-12-04,59.619998931884766,57.529998779296875,,-0.0063891780388551506,False,False,True,CSCO,57.89993175169602,,
2024-12-06,59.88999938964844,58.52000045776367,,0.013144868479963035,False,False,True,CSCO,57.76074308658557,,
2024-12-10,58.720001220703125,59.849998474121094,,0.05149356309590507,False,True,False,CSCO,56.91903457583246,,
2024-12-11,58.59000015258789,59.97999954223633,,0.0700345587382458,False,True,False,CSCO,56.0542639043014,,
2024-12-12,58.849998474121094,59.61000061035156,,0.03678889743471457,False,True,False,CSCO,57.49482923461296,,
2024-12-16,58.349998474121094,59.20000076293945,,0.017148018180534717,False,True,False,CSCO,58.20195262124768,,
2024-12-17,58.52000045776367,59.099998474121094,,0.021163416384520687,False,True,False,CSCO,57.87516231571196,,
2024-12-18,57.529998779296875,58.86000061035156,,-0.004441059493806688,True,True,True,CSCO,59.122567449822824,,
2024-12-20,58.52000045776367,58.93000030517578,,0.0061718630577929316,True,True,True,CSCO,58.56852339925842,,
2024-10-01,76.80999755859375,76.5999984741211,,-0.08580712699878379,True,False,False,JCI,,,83.78976
2024-10-02,76.56999969482422,76.38999938964844,,-0.0878773637200823,True,False,False,JCI,,,83.7497
2024-10-04,75.68000030517578,77.44000244140625,,0.007546911725978484,True,True,True,JCI,,,76.85995
2024-10-08,76.3499984741211,76.63999938964844,,-0.05928494343924031,True,True,True,JCI,,,81.46994
2024-10-09,77.69999694824219,76.4800033569336,,-0.0020857434477821006,False,False,True,JCI,,,76.639854
2024-10-10,76.91999816894531,76.86000061035156,,-0.0074925285054695725,True,False,False,JCI,,,77.44022
2024-10-11,77.61000061035156,76.73999786376953,,-0.02775111579202143,True,False,False,JCI,,,78.930405
2024-10-14,77.68000030517578,77.7300033569336,,-0.08141420831579317,True,True,True,JCI,,,84.61921
2024-10-15,76.5999984741211,77.06999969482422,,-0.07523021933637362,True,True,True,JCI,,,83.33966
2024-10-18,77.44000244140625,75.5,,-0.06778559495229389,True,False,False,JCI,,,80.98995
2024-10-21,77.16999816894531,74.2300033569336,,-0.11651964051941278,True,False,False,JCI,,,84.01998
2024-10-22,76.63999938964844,74.86000061035156,,-0.05180672804057613,True,False,False,JCI,,,78.95015
2024-10-23,76.4800033569336,81.47000122070312,,0.09750724532817909,False,True,False,JCI,,,74.23186
2024-10-24,76.86000061035156,81.91000366210938,,0.06736192958325483,False,True,False,JCI,,,76.74061
2024-10-25,76.73999786376953,84.62000274658203,,0.019763227792825192,True,True,True,JCI,,,82.98005
2024-10-28,77.7300033569336,86.5999984741211,,0.03675818330216894,True,True,True,JCI,,,83.5296
2024-10-29,77.06999969482422,85.16000366210938,,0.13757096256340057,False,True,False,JCI,,,74.86127
2024-10-30,76.31999969482422,85.70999908447266,,0.015520747014933266,True,True,True,JCI,,,84.40005
2024-10-31,75.55000305175781,85.13999938964844,,0.015266752628787838,True,True,True,JCI,,,83.85973
2024-11-01,75.5,84.4000015258789,,0.05605095784617661,True,True,True,JCI,,,79.92039
2024-11-05,74.86000061035156,83.52999877929688,,-0.0058187392661972195,True,True,True,JCI,,,84.01888
2024-11-06,81.47000122070312,82.9800033569336,,0.07669061687230792,False,True,False,JCI,,,77.069496
2024-11-07,81.91000366210938,83.98999786376953,,0.0033421232298344516,True,True,True,JCI,,,83.71023
2024-11-08,84.62000274658203,83.44999694824219,,0.045476890025980266,False,False,True,JCI,,,79.82003
2024-11-11,86.5999984741211,83.33999633789062,,0.006765817552416423,False,False,True,JCI,,,82.77992
2024-11-12,85.16000366210938,83.75,,0.007938888709838993,False,False,True,JCI,,,83.090355
2024-11-13,85.70999908447266,83.70999908447266,,0.0031196990577910927,False,False,True,JCI,,,83.44966
2024-11-14,85.13999938964844,83.86000061035156,,0.014894203236301414,False,False,True,JCI,,,82.6293
2024-11-18,83.6500015258789,82.4800033569336,,0.07675195735389279,False,False,True,JCI,,,76.600746
2024-11-19,83.52999877929688,83.79000091552734,,-0.016079903909753866,True,True,True,JCI,,,85.159355
2024-11-20,82.9800033569336,83.08999633789062,,0.0876887652911059,False,True,False,JCI,,,76.391335
2024-11-21,83.98999786376953,84.33999633789062,,0.07004454464788104,False,True,False,JCI,,,78.819145
2024-11-22,83.44999694824219,83.91999816894531,,-2.454637168716031e-06,True,True,True,JCI,,,83.920204
2024-11-25,83.33999633789062,82.77999877929688,,0.003641738747563772,False,False,True,JCI,,,82.47963
2024-11-26,83.75,84.0199966430664,,-0.013150237763295542,True,True,True,JCI,,,85.1396
2024-11-27,83.70999908447266,83.33000183105469,,0.03335777438231162,False,False,True,JCI,,,80.64003
2024-11-29,83.86000061035156,82.62999725341797,,0.06303196483100061,False,False,True,JCI,,,77.73049
2024-12-02,83.66999816894531,84.0199966430664,,-0.0197006654628197,True,True,True,JCI,,,85.70851
2024-12-04,83.79000091552734,78.81999969482422,,-0.03772688796043567,False,False,True,JCI,,,81.91022
2024-12-06,84.33999633789062,80.63999938964844,,0.01856107865858048,False,False,True,JCI,,,79.17051
2024-12-10,82.77999877929688,80.98999786376953,,-0.06476511867561383,True,False,False,JCI,,,86.598564
2024-12-11,84.0199966430664,80.8499984741211,,0.05712555669775545,False,False,True,JCI,,,76.48098
2024-12-12,83.33000183105469,79.81999969482422,,-0.042120920278027704,False,False,True,JCI,,,83.32993
2024-12-16,84.0199966430664,78.93000030517578,,0.0454228614204839,False,False,True,JCI,,,75.50055
2024-12-17,81.8499984741211,78.94999694824219,,-0.06000467993155963,True,False,False,JCI,,,83.98978
2024-12-18,78.81999969482422,79.91999816894531,,-0.01150866348709484,True,True,True,JCI,,,80.85048
2024-12-20,80.63999938964844,79.16999816894531,,-0.061301181260488814,True,False,False,JCI,,,84.34015
2024-10-01,11.949999809265137,11.899999618530273,,-0.09072031857282409,True,False,False,BFIN,13.087282011902454,,
2024-10-02,11.710000038146973,12.09000015258789,,-0.04577880431182262,True,True,True,BFIN,12.670018447733883,,
2024-10-04,11.9399995803833,12.289999961853027,,-0.02272069354079077,True,True,True,BFIN,12.57572925224525,,
2024-10-08,11.829999923706055,11.760000228881836,,-0.047239105733879086,True,False,False,BFIN,12.343076106141154,,
2024-10-09,11.979999542236328,12.029999732971191,,-0.030212134484519114,True,True,True,BFIN,12.40477444680829,,
2024-10-10,12.069999694824219,12.5,,-0.0095093212583043,True,True,True,BFIN,12.620007707573594,,
2024-10-11,12.100000381469727,12.470000267028809,,-0.0015539270708854567,True,True,True,BFIN,12.489407896057823,,
2024-10-14,12.020000457763672,12.109999656677246,,-0.0338086598874408,True,True,True,BFIN,12.533748910714163,,
2024-10-15,11.899999618530273,12.069999694824219,,-0.033989065296696694,True,True,True,BFIN,12.49468226623268,,
2024-10-18,12.289999961853027,12.229999542236328,,-0.0424516661290813,True,False,False,BFIN,12.77220074395219,,
2024-10-21,11.8100004196167,11.819999694824219,,-0.04500507616776139,True,True,True,BFIN,12.377028819579994,,
2024-10-22,11.760000228881836,12.15999984741211,,0.0014467831600220573,True,True,True,BFIN,12.142432380721974,,
2024-10-23,12.029999732971191,12.229999542236328,,0.011891397316214533,True,True,True,BFIN,12.086276822466623,,
2024-10-24,12.5,12.15999984741211,,-0.01658999965094868,False,False,True,BFIN,12.365137473786154,,
2024-10-25,12.470000267028809,12.109999656677246,,-0.05261497854968282,True,False,False,BFIN,12.782553431273897,,
2024-10-28,12.109999656677246,12.130000114440918,,-0.05866042020139706,True,True,True,BFIN,12.88589195095366,,
2024-10-29,12.069999694824219,12.229999542236328,,-0.05632129115146964,True,True,True,BFIN,12.959918908374314,,
2024-10-30,12.25,12.4399995803833,,-0.005242647491021929,True,True,True,BFIN,12.505561832749585,,
2024-10-31,12.1899995803833,12.850000381469727,,0.02291564713802129,True,True,True,BFIN,12.562131019720226,,
2024-11-01,12.229999542236328,12.65999984741211,,-0.013079027518586979,True,True,True,BFIN,12.827774665261295,,
2024-11-05,12.15999984741211,12.5,,-0.023097192888887372,True,True,True,BFIN,12.795541080452903,,
2024-11-06,12.229999542236328,12.5,,-0.01115282175545117,True,True,True,BFIN,12.640982626042002,,
2024-11-07,12.15999984741211,12.539999961853027,,-0.022302413924973764,True,True,True,BFIN,12.826051879901785,,
2024-11-08,12.109999656677246,12.569999694824219,,-0.03277161695207378,True,True,True,BFIN,12.995896227955683,,
2024-11-11,12.130000114440918,12.899999618530273,,0.004622506943954194,True,True,True,BFIN,12.840643654074473,,
2024-11-12,12.229999542236328,12.859999656677246,,-0.0047494361391980065,True,True,True,BFIN,12.92136887297044,,
2024-11-13,12.4399995803833,13.229999542236328,,0.054102857048246175,True,True,True,BFIN,12.550956914473852,,
2024-11-14,12.850000381469727,13.380000114440918,,0.056841856625795543,False,True,False,BFIN,12.66036165255563,,
2024-11-18,12.4399995803833,13.869999885559082,,0.12534615070674487,False,True,False,BFIN,12.32509648417812,,
