,ticker,total_predictions,total_correct_predicions,overall_success_rate,predicted_higher_correct,total_predicted_higher,predicted_higher_success_rate,adj_sell_vs_pred_pct,latest_close,last_date_for_prediction,prediction_price,adj_prediction_price,adj_prediction_higher
28,NVDA,37,28,0.7567567567567568,17,21,0.8095238095238095,0.010820473377445043,124.91999816894531,2024-10-04,112.80698057910288,114.02760550924903,False
2,DRI,37,26,0.7027027027027027,21,26,0.8076923076923077,-0.0064245582891409156,164.83999633789062,2024-10-04,144.85230270385742,143.9216906418202,False
17,XLK,37,29,0.7837837837837838,16,20,0.8,0.0029059985970744696,225.2899932861328,2024-10-04,-121059.3740257685,-121411.1723968501,False
3,PAYX,37,24,0.6486486486486487,19,24,0.7916666666666666,0.008313709983879664,138.64999389648438,2024-10-04,129.15099990844726,130.22472386581416,False
27,XLC,37,25,0.6756756756756757,22,28,0.7857142857142857,0.0003427817287719803,90.87999725341797,2024-10-04,-76971.03257108074,-76997.41683469081,False
43,SUN,37,30,0.8108108108108109,11,14,0.7857142857142857,0.00014795168409371002,53.41999816894531,2024-10-04,52.053700065612794,52.06140149820081,False
35,AXS,37,25,0.6756756756756757,20,26,0.7692307692307693,-0.0017375147350116786,82.16999816894531,2024-10-04,78.12949989318848,77.99374873588496,False
7,CMI,37,26,0.7027027027027027,20,26,0.7692307692307693,2.9307304163887554e-05,331.739990234375,2024-10-04,313.1221014404297,313.13127820509703,False
26,XLE,37,26,0.7027027027027027,10,13,0.7692307692307693,-0.0031320022403245325,93.18000030517578,2024-10-04,86.62011972738429,86.34882531834094,False
46,WSO,37,29,0.7837837837837838,16,21,0.7619047619047619,-0.000607090879366807,480.69000244140625,2024-10-04,465.5276794433594,465.2450618350765,False
31,AFG,37,24,0.6486486486486487,16,21,0.7619047619047619,0.0020600334713244974,138.64999389648438,2024-10-04,132.318002243042,132.59058175652146,False
32,ARCC,37,28,0.7567567567567568,12,16,0.75,-0.0008789533130028178,21.049999237060547,2024-10-04,20.80910015106201,20.79080992354363,False
34,AVNT,37,25,0.6756756756756757,17,23,0.7391304347826086,0.004010027615279929,49.13999938964844,2024-10-04,46.69840030670166,46.88566218152093,False
16,BFIN,37,29,0.7837837837837838,19,26,0.7307692307692307,0.0018802219550475077,11.9399995803833,2024-10-04,11.60630000114441,11.62812242122343,False
5,VAC,37,28,0.7567567567567568,14,20,0.7,-0.0037161584668328283,76.37999725341797,2024-10-04,72.37290069580078,72.10395152811083,False
18,XLI,37,20,0.5405405405405406,16,23,0.6956521739130435,0.0006569564476340156,135.50999450683594,2024-10-04,128.06259925842286,128.14673080870645,False
11,CAT,37,25,0.6756756756756757,17,25,0.68,0.006060156001071125,397.0899963378906,2024-10-04,370.0163879394531,372.25874497331904,False
44,TRN,37,27,0.7297297297297297,16,24,0.6666666666666666,0.0018713540135273095,33.9900016784668,2024-10-04,31.794800453186035,31.854299780623407,False
15,JCI,37,19,0.5135135135135135,16,24,0.6666666666666666,0.003923645778603223,75.68000030517578,2024-10-04,73.6277010345459,73.91659005289834,False
19,XLY,37,20,0.5405405405405406,14,21,0.6666666666666666,-0.0016157478998544293,198.1699981689453,2024-10-04,185.12738037109375,184.8282611950536,False
38,CNI,37,26,0.7027027027027027,10,15,0.6666666666666666,0.004391883898778975,113.54000091552734,2024-10-04,114.79331048531492,115.2974693773229,True
23,XLB,37,23,0.6216216216216216,17,26,0.6538461538461539,0.002244688118512335,95.16999816894531,2024-10-04,92.73009994506836,92.93825009864351,False
14,CSCO,37,20,0.5405405405405406,14,22,0.6363636363636364,0.008608824510446705,52.75,2024-10-04,49.60840003967285,50.03547004985843,False
0,AAPL,37,25,0.6756756756756757,14,22,0.6363636363636364,0.003828110863802431,226.8000030517578,2024-10-04,225.11959899902342,225.98138178160644,False
40,EMR,37,26,0.7027027027027027,12,19,0.631578947368421,-0.00208920622525164,111.44000244140625,2024-10-04,102.18789886474609,101.97440727029247,False
36,BAX,37,22,0.5945945945945946,13,21,0.6190476190476191,0.004315222230846904,36.31999969482422,2024-10-04,37.948874650289056,38.11263247781561,True
29,EA,37,22,0.5945945945945946,8,13,0.6153846153846154,-0.0024100135886485807,142.6999969482422,2024-10-04,146.10212463368333,145.75001652798574,True
20,XLF,37,24,0.6486486486486487,13,22,0.5909090909090909,-0.00017148024412029072,45.650001525878906,2024-10-04,43.44985580444336,43.44240501256302,False
6,KR,37,20,0.5405405405405406,11,20,0.55,0.00011983078444700385,55.88999938964844,2024-10-04,53.239399764677955,53.245779483715246,False
30,ADBE,37,23,0.6216216216216216,7,14,0.5,-0.00025738036310594644,507.2200012207031,2024-10-04,542.303388671875,542.163810428785,True
45,UNP,37,23,0.6216216216216216,10,20,0.5,-0.0015156988614844983,238.86000061035156,2024-10-04,248.84150085449218,248.46433207495693,True
